OBJECTID,PARK_NO,PARK,the_geom,FACILITY_N,FACILITY_T,X_COORD,Y_COORD,GISOBJID
198,12,BESSEMER (HENRY),POINT (-87.5560053886265 41.731127585029924),TENNIS COURT,OUTDOOR,-87.55600539,41.73112759,1625
199,12,BESSEMER (HENRY),POINT (-87.55635281724857 41.73112502521004),TENNIS COURT,OUTDOOR,-87.55635282,41.73112503,1626
200,12,BESSEMER (HENRY),POINT (-87.55775344872816 41.73347653983428),TRACK,OUTDOOR,-87.55775345,41.73347654,1627
201,254,BEVERLY,POINT (-87.68450132041676 41.70807654507862),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.68450132,41.70807655,1628
202,254,BEVERLY,POINT (-87.68396977454407 41.70754106038444),BASEBALL JR/SOFTBALL,OUTDOOR,-87.68396977,41.70754106,1629
203,254,BEVERLY,POINT (-87.68402050283854 41.708500622715555),BASEBALL JR/SOFTBALL,OUTDOOR,-87.6840205,41.70850062,1630
204,254,BEVERLY,POINT (-87.68426374167906 41.708931860483084),BASEBALL JR/SOFTBALL,OUTDOOR,-87.68426374,41.70893186,1631
205,254,BEVERLY,POINT (-87.68502283045075 41.70850628184627),BASEBALL JR/SOFTBALL,OUTDOOR,-87.68502283,41.70850628,1632
206,254,BEVERLY,POINT (-87.68502994387259 41.70960134330838),PLAYGROUND,OUTDOOR,-87.68502994,41.70960134,1633
207,254,BEVERLY,POINT (-87.68424826411453 41.709374686602935),VOLLEYBALL (SAND),OUTDOOR,-87.68424826,41.70937469,1634
208,254,BEVERLY,POINT (-87.6851309118041 41.70976933360532),SPRAY FEATURE,OUTDOOR,-87.68513091,41.70976933,1635
209,254,BEVERLY,POINT (-87.68490058578793 41.70745129424634),BASEBALL SR,OUTDOOR,-87.68490059,41.7074513,1636
210,254,BEVERLY,POINT (-87.6838153096868 41.7066895095282),TENNIS COURT,OUTDOOR,-87.68381531,41.70668951,1637
211,254,BEVERLY,POINT (-87.68364620104641 41.706693077936656),TENNIS COURT,OUTDOOR,-87.6836462,41.70669308,1638
212,254,BEVERLY,POINT (-87.6836489141081 41.70702340961875),TENNIS COURT,OUTDOOR,-87.68364891,41.70702341,1639
213,254,BEVERLY,POINT (-87.68383009815275 41.70701990945832),TENNIS COURT,OUTDOOR,-87.6838301,41.70701991,1640
214,254,BEVERLY,POINT (-87.6838039718751 41.709535016760576),VOLLEYBALL,OUTDOOR,-87.68380397,41.70953502,1641
215,322,BIRCH,POINT (-87.6152468993795 41.81283360010693),PLAYGROUND PARK,OUTDOOR,-87.6152469,41.8128336,1642
216,1083,BIXLER (RAY),POINT (-87.59291698250061 41.79191236092487),PLAYGROUND PARK,OUTDOOR,-87.59291698,41.79191236,1643
217,1083,BIXLER (RAY),POINT (-87.59275859240562 41.79197402883632),SPRAY FEATURE,OUTDOOR,-87.59275859,41.79197403,1644
218,122,BLACKHAWK,POINT (-87.75223575368322 41.92347558155291),BASKETBALL COURT,OUTDOOR,-87.75223575,41.92347558,1645
219,122,BLACKHAWK,POINT (-87.75307589467954 41.92303955783773),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.75307589,41.92303956,1647
220,122,BLACKHAWK,POINT (-87.75199880462672 41.92285780322129),GYMNASIUM,INDOOR,-87.7519988,41.9228578,1648
221,122,BLACKHAWK,POINT (-87.75219884916808 41.92285391891591),POOL (INDOOR),INDOOR,-87.75219885,41.92285392,1649
222,122,BLACKHAWK,POINT (-87.75327618610453 41.9225677745225),BASEBALL JR/SOFTBALL,OUTDOOR,-87.75327619,41.92256778,1650
223,122,BLACKHAWK,POINT (-87.75263430177161 41.92299362219425),BASEBALL JR/SOFTBALL,OUTDOOR,-87.7526343,41.92299362,1651
224,122,BLACKHAWK,POINT (-87.75330177057457 41.92343107668582),BASEBALL JR/SOFTBALL,OUTDOOR,-87.75330177,41.92343108,1652
225,122,BLACKHAWK,POINT (-87.75178757311681 41.923168956634306),PLAYGROUND,OUTDOOR,-87.75178757,41.92316896,1653
226,122,BLACKHAWK,POINT (-87.75215221132703 41.92311092959164),SPRAY FEATURE,OUTDOOR,-87.75215221,41.92311093,1654
227,122,BLACKHAWK,POINT (-87.75206867021032 41.9234822194473),TENNIS COURT,OUTDOOR,-87.75206867,41.92348222,1655
228,122,BLACKHAWK,POINT (-87.75191167367586 41.923481424582675),TENNIS COURT,OUTDOOR,-87.75191167,41.92348143,1656
229,122,BLACKHAWK,POINT (-87.75173127354344 41.92348300579292),TENNIS COURT,OUTDOOR,-87.75173127,41.92348301,1657
230,122,BLACKHAWK,POINT (-87.7515775733768 41.923487216830196),TENNIS COURT,OUTDOOR,-87.75157757,41.92348722,1658
231,122,BLACKHAWK,POINT (-87.75141385175166 41.92349137687374),TENNIS COURT,OUTDOOR,-87.75141385,41.92349138,1659
232,373,"BLACKWELDER (I.S., GERTRUDE)",POINT (-87.67138815261282 41.6826425306874),BASKETBALL COURT,OUTDOOR,-87.67138815,41.68264253,1660
233,373,"BLACKWELDER (I.S., GERTRUDE)",POINT (-87.67076884761623 41.6839985737727),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.67076885,41.68399857,1661
234,373,"BLACKWELDER (I.S., GERTRUDE)",POINT (-87.67119838506105 41.6834751241907),BASEBALL JR/SOFTBALL,OUTDOOR,-87.67119839,41.68347512,1662
235,373,"BLACKWELDER (I.S., GERTRUDE)",POINT (-87.67109004335045 41.68443019223897),PLAYGROUND,OUTDOOR,-87.67109004,41.68443019,1663
236,264,BOGAN (WILLIAM),POINT (-87.72015025364786 41.74778529252274),BASKETBALL COURT,OUTDOOR,-87.72015025,41.74778529,1664
237,264,BOGAN (WILLIAM),POINT (-87.72040871283238 41.74783345621009),BASKETBALL COURT,OUTDOOR,-87.72040871,41.74783346,1665
238,264,BOGAN (WILLIAM),POINT (-87.72077877989292 41.74679304456694),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.72077878,41.74679305,1666
283,187,BRANDS,POINT (-87.70018998434615 41.94095804299821),PLAYGROUND,OUTDOOR,-87.70018998,41.94095804,1711
241,264,BOGAN (WILLIAM),POINT (-87.72095728232473 41.74740350031504),BASEBALL JR/SOFTBALL,OUTDOOR,-87.72095728,41.7474035,1669
242,264,BOGAN (WILLIAM),POINT (-87.72017573548902 41.74738821636301),BASEBALL JR/SOFTBALL,OUTDOOR,-87.72017574,41.74738822,1670
243,264,BOGAN (WILLIAM),POINT (-87.7200540198589 41.746661375492735),BASEBALL JR/SOFTBALL,OUTDOOR,-87.72005402,41.74666138,1671
244,264,BOGAN (WILLIAM),POINT (-87.71968328753205 41.745588633995325),PLAYGROUND,OUTDOOR,-87.71968329,41.74558863,1672
245,264,BOGAN (WILLIAM),POINT (-87.72084150897713 41.74605053630395),BASEBALL SR,OUTDOOR,-87.72084151,41.74605054,1673
246,264,BOGAN (WILLIAM),POINT (-87.72152898683366 41.747113846048144),TENNIS COURT,OUTDOOR,-87.72152899,41.74711385,1674
247,264,BOGAN (WILLIAM),POINT (-87.72153585593641 41.74743251743661),TENNIS COURT,OUTDOOR,-87.72153586,41.74743252,1675
248,264,BOGAN (WILLIAM),POINT (-87.7214287631866 41.74776910781197),TENNIS COURT,OUTDOOR,-87.72142876,41.74776911,1676
249,496,"BOLER (LEO ROSCOE, SR.)",POINT (-87.71770211531354 41.8700062722125),PLAYGROUND,OUTDOOR,-87.71770212,41.87000627,1677
250,1024,BOSLEY (WILLIAM),POINT (-87.65390516557724 41.83912987289797),BASKETBALL COURT,OUTDOOR,-87.65390517,41.83912987,1678
251,1024,BOSLEY (WILLIAM),POINT (-87.65426694467357 41.83968226138387),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65426694,41.83968226,1679
252,1024,BOSLEY (WILLIAM),POINT (-87.65358681963677 41.83910629814803),HORSESHOE COURT,OUTDOOR,-87.65358682,41.8391063,1680
253,1024,BOSLEY (WILLIAM),POINT (-87.65411117395394 41.8393413224101),BASEBALL JR/SOFTBALL,OUTDOOR,-87.65411117,41.83934132,1681
254,1024,BOSLEY (WILLIAM),POINT (-87.65341768190588 41.838623472600084),PLAYGROUND,OUTDOOR,-87.65341768,41.83862347,1682
4161,27,BURNHAM (DANIEL),POINT (-87.61225458242409 41.862738314409306),HARBOR,OUTDOOR,-87.61225458,41.86273832,5591
4162,27,BURNHAM (DANIEL),POINT (-87.61243268312055 41.86040158781831),BOAT LAUNCH MOTORIZED,OUTDOOR,-87.61243268,41.86040159,5592
4163,11,CALUMET,POINT (-87.5303378035119 41.71779799913871),GYMNASTIC CENTER,INDOOR,-87.5303378,41.717798,5593
4165,165,INDIAN BOUNDARY,POINT (-87.69249058052124 42.00897197865993),CULTURAL CENTER,SPECIAL,-87.69249058,42.00897198,5595
4166,1013,LEONE (SAM) BEACH,POINT (-87.66221624820986 42.01300794667926),BOAT LAUNCH NON-MOTORIZED,OUTDOOR,-87.66221625,42.01300795,5596
255,1024,BOSLEY (WILLIAM),POINT (-87.65322547775816 41.83841988976816),SPRAY FEATURE,OUTDOOR,-87.65322548,41.83841989,1683
256,340,BOSWELL (ARNITA YOUNG),POINT (-87.59879935449628 41.773747066966436),PLAYGROUND PARK,OUTDOOR,-87.59879935,41.77374707,1684
257,1004,BRADLEY (JOSEPHINE),POINT (-87.56434623688001 41.717884054321104),BASKETBALL COURT,OUTDOOR,-87.56434624,41.71788406,1685
258,1004,BRADLEY (JOSEPHINE),POINT (-87.5636470132031 41.71817948490571),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.56364701,41.71817949,1686
259,1004,BRADLEY (JOSEPHINE),POINT (-87.56379605711544 41.71780793415221),BASEBALL JR/SOFTBALL,OUTDOOR,-87.56379606,41.71780793,1687
260,1004,BRADLEY (JOSEPHINE),POINT (-87.56325176538567 41.718318592760355),BASEBALL JR/SOFTBALL,OUTDOOR,-87.56325177,41.71831859,1688
261,1004,BRADLEY (JOSEPHINE),POINT (-87.56431291697673 41.71824601803285),PLAYGROUND,OUTDOOR,-87.56431292,41.71824602,1689
262,1004,BRADLEY (JOSEPHINE),POINT (-87.56379268045775 41.71863128261571),TENNIS COURT,OUTDOOR,-87.56379268,41.71863128,1690
263,1004,BRADLEY (JOSEPHINE),POINT (-87.56360246587158 41.71863725202568),TENNIS COURT,OUTDOOR,-87.56360247,41.71863725,1691
264,177,BRAINERD,POINT (-87.6547595248396 41.728300969351274),BASKETBALL COURT,OUTDOOR,-87.65475952,41.72830097,1692
265,177,BRAINERD,POINT (-87.65460034471347 41.72830236655515),BASKETBALL COURT,OUTDOOR,-87.65460034,41.72830237,1693
266,177,BRAINERD,POINT (-87.65482363878303 41.7278802456939),BASKETBALL COURT,OUTDOOR,-87.65482364,41.72788025,1694
267,177,BRAINERD,POINT (-87.65378446953876 41.7277040871842),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65378447,41.72770409,1695
268,177,BRAINERD,POINT (-87.65491882646802 41.727232904495835),GYMNASIUM,INDOOR,-87.65491883,41.72723291,1696
269,177,BRAINERD,POINT (-87.65425768505361 41.72840848027432),BASEBALL JR/SOFTBALL,OUTDOOR,-87.65425769,41.72840848,1697
270,177,BRAINERD,POINT (-87.65339015372055 41.72703217594499),BASEBALL JR/SOFTBALL,OUTDOOR,-87.65339015,41.72703218,1698
271,177,BRAINERD,POINT (-87.65523656398388 41.72771377034492),PLAYGROUND,OUTDOOR,-87.65523656,41.72771377,1699
272,177,BRAINERD,POINT (-87.65506704556644 41.72775251373266),SPRAY FEATURE,OUTDOOR,-87.65506705,41.72775251,1700
273,177,BRAINERD,POINT (-87.65419917877483 41.727036960380744),BASEBALL SR,OUTDOOR,-87.65419918,41.72703696,1701
274,177,BRAINERD,POINT (-87.6534920883237 41.72837166160773),BASEBALL SR,OUTDOOR,-87.65349209,41.72837166,1702
275,177,BRAINERD,POINT (-87.65510434923037 41.72830418465801),TENNIS COURT,OUTDOOR,-87.65510435,41.72830419,1703
276,177,BRAINERD,POINT (-87.65492861556011 41.72830314726281),TENNIS COURT,OUTDOOR,-87.65492862,41.72830315,1704
277,177,BRAINERD,POINT (-87.6552668990091 41.72829769166996),VOLLEYBALL,OUTDOOR,-87.6552669,41.72829769,1705
278,187,BRANDS,POINT (-87.70004234854879 41.94162504123867),BASKETBALL COURT,OUTDOOR,-87.70004235,41.94162504,1706
279,187,BRANDS,POINT (-87.69925421886528 41.94118636482034),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.69925422,41.94118637,1707
280,187,BRANDS,POINT (-87.70020707638368 41.94134937665419),GYMNASIUM,INDOOR,-87.70020708,41.94134938,1708
281,187,BRANDS,POINT (-87.69975353763468 41.94080600196644),BASEBALL JR/SOFTBALL,OUTDOOR,-87.69975354,41.940806,1709
282,187,BRANDS,POINT (-87.69871400360928 41.94083905436226),BASEBALL JR/SOFTBALL,OUTDOOR,-87.698714,41.94083906,1710
284,187,BRANDS,POINT (-87.69878823402304 41.941587635347986),BASEBALL SR,OUTDOOR,-87.69878823,41.94158764,1712
285,187,BRANDS,POINT (-87.69956381171687 41.94160023276748),TENNIS COURT,OUTDOOR,-87.69956381,41.94160023,1713
286,187,BRANDS,POINT (-87.69973453025673 41.941601174994396),TENNIS COURT,OUTDOOR,-87.69973453,41.94160118,1714
287,426,BRIGHTON,POINT (-87.698165584118 41.82976732527541),BASKETBALL COURT,OUTDOOR,-87.69816558,41.82976733,1715
288,426,BRIGHTON,POINT (-87.69818844595399 41.82922854382837),PLAYGROUND,OUTDOOR,-87.69818845,41.82922854,1716
289,462,BROADWAY ARMORY,POINT (-87.65975297975594 41.989117961388246),FITNESS CENTER,INDOOR,-87.65975298,41.98911796,1717
290,462,BROADWAY ARMORY,POINT (-87.65985376964714 41.989342591188496),GYMNASIUM,INDOOR,-87.65985377,41.98934259,1718
291,462,BROADWAY ARMORY,POINT (-87.65964115547358 41.98947738528271),GYMNASTIC CENTER,INDOOR,-87.65964116,41.98947739,1719
292,435,BROMANN (CHARLES),POINT (-87.660379734871 41.98011856409288),PLAYGROUND PARK,OUTDOOR,-87.66037973,41.98011856,1720
293,487,BRONCHO BILLY,POINT (-87.66048791685668 41.96275951575191),BASKETBALL COURT,OUTDOOR,-87.66048792,41.96275952,1721
294,487,BRONCHO BILLY,POINT (-87.66061892387992 41.96289762403686),PLAYGROUND,OUTDOOR,-87.66061892,41.96289762,1722
295,487,BRONCHO BILLY,POINT (-87.66073246792247 41.96281067566866),SPRAY FEATURE,OUTDOOR,-87.66073247,41.96281068,1723
296,362,BROOKS (GWENDOLYN),POINT (-87.59996872263955 41.812075041221775),PLAYGROUND,OUTDOOR,-87.59996872,41.81207504,1724
297,362,BROOKS (GWENDOLYN),POINT (-87.59961070840042 41.812018410720164),SPRAY FEATURE,OUTDOOR,-87.59961071,41.81201841,1725
298,61,BROOKS (OSCAR),POINT (-87.80832764221101 42.009820879095635),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.80832764,42.00982088,1726
299,61,BROOKS (OSCAR),POINT (-87.80716400231763 42.009872510033624),FITNESS CENTER,INDOOR,-87.807164,42.00987251,1727
300,61,BROOKS (OSCAR),POINT (-87.80734607888547 42.00987772547043),GYMNASIUM,INDOOR,-87.80734608,42.00987773,1728
301,61,BROOKS (OSCAR),POINT (-87.8107469045011 42.00998388325053),HORSESHOE COURT,OUTDOOR,-87.8107469,42.00998388,1729
302,61,BROOKS (OSCAR),POINT (-87.8088648141475 42.00963652477653),BASEBALL JR/SOFTBALL,OUTDOOR,-87.80886481,42.00963653,1730
303,61,BROOKS (OSCAR),POINT (-87.80776666093567 42.00998413804315),BASEBALL JR/SOFTBALL,OUTDOOR,-87.80776666,42.00998414,1731
304,61,BROOKS (OSCAR),POINT (-87.80733302726635 42.009584878676336),PLAYGROUND,OUTDOOR,-87.80733303,42.00958488,1732
305,61,BROOKS (OSCAR),POINT (-87.81025490158324 42.00945092680252),SPRAY FEATURE,OUTDOOR,-87.8102549,42.00945093,1733
306,61,BROOKS (OSCAR),POINT (-87.81021996612755 42.010062300628974),TENNIS COURT,OUTDOOR,-87.81021997,42.0100623,1734
307,61,BROOKS (OSCAR),POINT (-87.81037557743637 42.0100630096762),TENNIS COURT,OUTDOOR,-87.81037558,42.01006301,1735
308,289,BROWN (SIDNEY) MEML.,POINT (-87.60811513300945 41.740033284770064),BASKETBALL COURT,OUTDOOR,-87.60811513,41.74003329,1736
309,289,BROWN (SIDNEY) MEML.,POINT (-87.60866456358762 41.73957402305916),BASEBALL JR/SOFTBALL,OUTDOOR,-87.60866456,41.73957402,1737
310,289,BROWN (SIDNEY) MEML.,POINT (-87.60821668816683 41.738851399699826),BASEBALL JR/SOFTBALL,OUTDOOR,-87.60821669,41.7388514,1738
311,289,BROWN (SIDNEY) MEML.,POINT (-87.6088900479562 41.74001613865705),PLAYGROUND,OUTDOOR,-87.60889005,41.74001614,1739
312,289,BROWN (SIDNEY) MEML.,POINT (-87.60887154985167 41.73991686610233),SPRAY FEATURE,OUTDOOR,-87.60887155,41.73991687,1740
313,289,BROWN (SIDNEY) MEML.,POINT (-87.60771766309333 41.737882397019376),TENNIS COURT,OUTDOOR,-87.60771766,41.7378824,1741
314,289,BROWN (SIDNEY) MEML.,POINT (-87.60754112092263 41.73788495367255),TENNIS COURT,OUTDOOR,-87.60754112,41.73788495,1742
315,1141,BRYNFORD,POINT (-87.72886854698996 41.98399953550289),PLAYGROUND PARK,OUTDOOR,-87.72886855,41.98399954,1743
316,339,PENDLETON (HADIYA),POINT (-87.6178434015564 41.81519307051749),BASKETBALL COURT,OUTDOOR,-87.6178434,41.81519307,1744
317,339,PENDLETON (HADIYA),POINT (-87.61804127400454 41.81520294982578),PLAYGROUND,OUTDOOR,-87.61804127,41.81520295,1745
318,1084,BUENA CIRCLE,POINT (-87.65662236329518 41.958406499441274),PLAYGROUND PARK,OUTDOOR,-87.65662236,41.9584065,1746
319,27,BURNHAM (DANIEL),POINT (-87.60585078521518 41.83251429000645),BASKETBALL COURT,OUTDOOR,-87.60585079,41.83251429,1747
320,27,BURNHAM (DANIEL),POINT (-87.5951292935292 41.8187277671537),BASKETBALL COURT,OUTDOOR,-87.59512929,41.81872777,1748
321,27,BURNHAM (DANIEL),POINT (-87.5949454758567 41.81851219003424),BASKETBALL COURT,OUTDOOR,-87.59494548,41.81851219,1749
322,27,BURNHAM (DANIEL),POINT (-87.58963409632533 41.80939467129856),BASKETBALL COURT,OUTDOOR,-87.5896341,41.80939467,1750
323,27,BURNHAM (DANIEL),POINT (-87.5818841157472 41.79822062662711),BASKETBALL COURT,OUTDOOR,-87.58188412,41.79822063,1751
324,27,BURNHAM (DANIEL),POINT (-87.60620723294548 41.83911375476233),BEACH,OUTDOOR,-87.60620723,41.83911376,1752
325,27,BURNHAM (DANIEL),POINT (-87.59532974850458 41.8204067043031),BEACH,OUTDOOR,-87.59532975,41.82040671,1753
326,27,BURNHAM (DANIEL),POINT (-87.58853305744685 41.80878901429515),BASEBALL JR/SOFTBALL,OUTDOOR,-87.58853306,41.80878902,1754
327,27,BURNHAM (DANIEL),POINT (-87.61473674461963 41.86464384427293),PLAYGROUND,OUTDOOR,-87.61473674,41.86464385,1755
328,27,BURNHAM (DANIEL),POINT (-87.60654778307405 41.83767172587917),PLAYGROUND,OUTDOOR,-87.60654778,41.83767173,1756
329,27,BURNHAM (DANIEL),POINT (-87.5943682478198 41.816991625423924),PLAYGROUND,OUTDOOR,-87.59436825,41.81699163,1757
330,27,BURNHAM (DANIEL),POINT (-87.58950019169748 41.80982259705209),PLAYGROUND,OUTDOOR,-87.58950019,41.8098226,1758
331,27,BURNHAM (DANIEL),POINT (-87.58027899602317 41.796846909599736),PLAYGROUND,OUTDOOR,-87.580279,41.79684691,1759
332,27,BURNHAM (DANIEL),POINT (-87.60727200565537 41.83526516988979),SKATE PARK,OUTDOOR,-87.60727201,41.83526517,1760
333,27,BURNHAM (DANIEL),POINT (-87.58802531262245 41.80726886615621),BASEBALL SR,OUTDOOR,-87.58802531,41.80726887,1761
334,363,BURNSIDE (AMBROSE),POINT (-87.59787431060687 41.72432382892038),BASKETBALL COURT,OUTDOOR,-87.59787431,41.72432383,1762
335,363,BURNSIDE (AMBROSE),POINT (-87.59901867864058 41.72406870156891),BASEBALL JR/SOFTBALL,OUTDOOR,-87.59901868,41.7240687,1763
336,363,BURNSIDE (AMBROSE),POINT (-87.59820138252563 41.72482675550083),BASEBALL JR/SOFTBALL,OUTDOOR,-87.59820138,41.72482676,1764
337,363,BURNSIDE (AMBROSE),POINT (-87.59766450815766 41.72480144968483),PLAYGROUND,OUTDOOR,-87.59766451,41.72480145,1765
338,363,BURNSIDE (AMBROSE),POINT (-87.5976235152241 41.72455623787916),SPRAY FEATURE,OUTDOOR,-87.59762352,41.72455624,1766
339,385,BUTTERCUP,POINT (-87.65442542307936 41.971883217960446),PLAYGROUND,OUTDOOR,-87.65442542,41.97188322,1767
340,1272,BUTTERNUT,POINT (-87.59712202574089 41.79860996087562),PLAYGROUND PARK,OUTDOOR,-87.59712203,41.79860996,1768
341,189,CALIFORNIA,POINT (-87.69778460682419 41.952848482828536),WHEELCHR ACCSSBLE BALLFLD,SPECIAL,-87.69778461,41.95284848,1769
342,189,CALIFORNIA,POINT (-87.6977153700383 41.950090154451466),BASKETBALL COURT,OUTDOOR,-87.69771537,41.95009016,1770
343,189,CALIFORNIA,POINT (-87.6977097014896 41.94991254900814),BASKETBALL COURT,OUTDOOR,-87.6977097,41.94991255,1771
344,189,CALIFORNIA,POINT (-87.69700498728142 41.951875072134264),FITNESS CENTER,INDOOR,-87.69700499,41.95187507,1772
345,189,CALIFORNIA,POINT (-87.69643220325453 41.95279104620146),POOL (OUTDOOR),OUTDOOR,-87.6964322,41.95279105,1773
346,189,CALIFORNIA,POINT (-87.69772065394037 41.95030660163343),PLAYGROUND,OUTDOOR,-87.69772065,41.9503066,1774
347,189,CALIFORNIA,POINT (-87.69792184643445 41.95025777303786),SPRAY FEATURE,OUTDOOR,-87.69792185,41.95025777,1775
348,189,CALIFORNIA,POINT (-87.69732251418989 41.94997699506507),TENNIS COURT,OUTDOOR,-87.69732251,41.949977,1776
349,189,CALIFORNIA,POINT (-87.69749353325548 41.94997239357863),TENNIS COURT,OUTDOOR,-87.69749353,41.94997239,1777
350,189,CALIFORNIA,POINT (-87.6975050909786 41.9503054080409),TENNIS COURT,OUTDOOR,-87.69750509,41.95030541,1778
351,189,CALIFORNIA,POINT (-87.69732669355552 41.95030441993137),TENNIS COURT,OUTDOOR,-87.69732669,41.95030442,1779
352,11,CALUMET,POINT (-87.53120682625841 41.716799479420196),BASKETBALL COURT,OUTDOOR,-87.53120683,41.71679948,1780
353,11,CALUMET,POINT (-87.52852703402193 41.71514570266037),BEACH,OUTDOOR,-87.52852703,41.7151457,1781
354,11,CALUMET,POINT (-87.52486664153945 41.71818933667126),BEACH,OUTDOOR,-87.52486664,41.71818934,1782
355,11,CALUMET,POINT (-87.53017154578542 41.714838909509766),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.53017155,41.71483891,1783
356,11,CALUMET,POINT (-87.53070909303544 41.720914903369795),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.53070909,41.7209149,1784
357,11,CALUMET,POINT (-87.52908464936728 41.720763724281575),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.52908465,41.72076373,1785
358,11,CALUMET,POINT (-87.52913940356528 41.71209518635188),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.5291394,41.71209519,1786
359,11,CALUMET,POINT (-87.53069454927055 41.71779878537808),FITNESS CENTER,INDOOR,-87.53069455,41.71779879,1787
360,11,CALUMET,POINT (-87.53096311202192 41.71764086542723),GYMNASIUM,INDOOR,-87.53096311,41.71764087,1788
361,11,CALUMET,POINT (-87.53109096292404 41.71629874473486),HORSESHOE COURT,OUTDOOR,-87.53109096,41.71629875,1789
362,11,CALUMET,POINT (-87.52842442611144 41.71237958891399),BASEBALL JR/SOFTBALL,OUTDOOR,-87.52842443,41.71237959,1790
363,11,CALUMET,POINT (-87.53026462385684 41.71233253314321),BASEBALL JR/SOFTBALL,OUTDOOR,-87.53026462,41.71233253,1791
364,11,CALUMET,POINT (-87.52918447028557 41.712821551596214),BASEBALL JR/SOFTBALL,OUTDOOR,-87.52918447,41.71282155,1792
365,11,CALUMET,POINT (-87.52723587487036 41.72042393080854),ARTIFICIAL TURF FIELD,OUTDOOR,-87.52723587,41.72042393,1793
366,11,CALUMET,POINT (-87.5281069707698 41.72160154246075),BASEBALL JR/SOFTBALL,OUTDOOR,-87.52810697,41.72160154,1794
367,11,CALUMET,POINT (-87.52939026056949 41.72195984265676),BASEBALL JR/SOFTBALL,OUTDOOR,-87.52939026,41.72195984,1795
368,11,CALUMET,POINT (-87.53056711324922 41.721951436256866),BASEBALL JR/SOFTBALL,OUTDOOR,-87.53056711,41.72195144,1796
369,11,CALUMET,POINT (-87.53165177623279 41.72042867869103),BASEBALL JR/SOFTBALL,OUTDOOR,-87.53165178,41.72042868,1797
370,11,CALUMET,POINT (-87.53188275298804 41.72149486794555),BASEBALL JR/SOFTBALL,OUTDOOR,-87.53188275,41.72149487,1798
371,11,CALUMET,POINT (-87.53005028910864 41.71578135745325),PLAYGROUND,OUTDOOR,-87.53005029,41.71578136,1799
372,11,CALUMET,POINT (-87.52882654639379 41.71128652056525),BASEBALL SR,OUTDOOR,-87.52882655,41.71128652,1800
373,11,CALUMET,POINT (-87.52854228151818 41.71874354017142),BASEBALL SR,OUTDOOR,-87.52854228,41.71874354,1801
374,11,CALUMET,POINT (-87.530576999882 41.71937323214462),BASEBALL SR,OUTDOOR,-87.530577,41.71937323,1802
375,11,CALUMET,POINT (-87.5307212329806 41.71657697268268),TENNIS COURT,OUTDOOR,-87.53072123,41.71657697,1803
376,11,CALUMET,POINT (-87.52987651582907 41.716237076065575),TENNIS COURT,OUTDOOR,-87.52987652,41.71623708,1804
377,11,CALUMET,POINT (-87.52953301863863 41.71623254623027),TENNIS COURT,OUTDOOR,-87.52953302,41.71623255,1805
378,11,CALUMET,POINT (-87.52954016039473 41.71657084377705),TENNIS COURT,OUTDOOR,-87.52954016,41.71657084,1806
379,11,CALUMET,POINT (-87.52970479887813 41.71657412286813),TENNIS COURT,OUTDOOR,-87.5297048,41.71657412,1807
380,11,CALUMET,POINT (-87.52987232971851 41.71657316683016),TENNIS COURT,OUTDOOR,-87.52987233,41.71657317,1808
